
N,F,T,B,EtaOnM,KOnM,Tiempo,dt,R_G,Ree,Cinetica,Potencial
8, 2.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.94, 5.16, 28.0931, 8.5446

8, 3.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.92, 5.15, 28.0948, 8.5219

8, 3.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.90, 5.13, 28.0313, 8.4796

8, 3.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.89, 5.11, 28.0433, 8.4546

8, 3.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.89, 5.10, 27.9546, 8.3949

8, 3.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.86, 5.08, 28.0655, 8.4556

8, 3.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.84, 5.06, 28.1363, 8.4749

8, 3.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.82, 5.05, 28.1079, 8.4365

8, 3.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.81, 5.03, 28.0352, 8.3583

8, 3.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.80, 5.01, 28.0195, 8.3583

8, 3.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.77, 4.99, 28.0434, 8.3483

8, 3.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.76, 4.98, 28.1086, 8.3569

8, 3.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.74, 4.95, 28.1109, 8.3418

8, 3.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.73, 4.95, 28.0815, 8.3204

8, 3.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.72, 4.93, 28.0733, 8.2821

8, 3.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.69, 4.91, 28.0757, 8.2710

8, 3.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.67, 4.89, 28.0244, 8.2123

8, 3.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.65, 4.87, 28.1176, 8.2676

8, 3.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.65, 4.86, 28.0595, 8.2063

8, 3.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.63, 4.85, 28.1029, 8.2214

8, 3.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.63, 4.83, 28.0172, 8.1430

8, 4.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.60, 4.81, 28.0365, 8.1382

8, 4.05, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.58, 4.78, 28.0922, 8.1686

8, 4.10, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.57, 4.78, 28.0446, 8.1199

8, 4.15, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.56, 4.76, 28.1144, 8.1536

8, 4.20, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.53, 4.73, 28.0965, 8.1139

8, 4.25, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.52, 4.73, 28.1257, 8.1207

8, 4.30, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.51, 4.71, 28.1129, 8.0948

8, 4.35, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.50, 4.70, 28.1105, 8.0805

8, 4.40, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.47, 4.67, 28.1575, 8.0805

8, 4.45, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.46, 4.66, 28.1196, 8.0312

8, 4.50, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.44, 4.64, 28.0995, 8.0103

8, 4.55, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.44, 4.63, 28.0385, 7.9720

8, 4.60, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.42, 4.61, 28.1291, 8.0083

8, 4.65, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.39, 4.59, 28.1129, 7.9836

8, 4.70, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.38, 4.57, 28.0593, 7.9409

8, 4.75, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.38, 4.56, 28.1292, 7.9835

8, 4.80, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.36, 4.54, 28.1072, 7.9217

8, 4.85, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.34, 4.52, 28.1238, 7.9320

8, 4.90, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.33, 4.51, 28.1018, 7.9061

8, 4.95, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.31, 4.49, 28.1160, 7.8811

8, 5.00, 10.000, 1.00, 1.00, 100.00, 5.0e+03, 1.0e-02, 3.29, 4.46, 28.1958, 7.9313
